Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2
SRX1093858	2015-07-13 22:19:26	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098938	SRP060872	PRJNA242008	242008	SRS989255	SAMN02691322	SRA277211	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	242	82.3517	1599474	2691322				AcbR1_Cip_30m			
SRX1093873	2015-07-13 23:12:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098965	SRP060882	PRJNA241929	241929	SRS989304	SAMN02691248	SRA277221	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	257	82.6615	1599489	2691248				AcbR2_Gent_0m			
SRX1094105	2015-07-14 00:48:04	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099442	SRP060884	PRJNA241889	241889	SRS989519	SAMN02691208	SRA277233	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	225	82.3781	1599721	2691208				AcbR1_Mero_10m			
SRX1094109	2015-07-14 00:18:04	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2106488;SRR2104408;SRR2099407	SRP060895	PRJNA241902	241902	SRS989627	SAMN02691221	SRA277238	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	237	82.9799	1599725	2691221				AcbS1_none_60m			
SRX1094208	2015-07-14 00:23:08	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2104403;SRR2099414;SRR2099437	SRP060892	PRJNA241886	241886	SRS989624	SAMN02691205	SRA277243	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	240	90.2139	1599824	2691205				AcbS1_none_10m			
SRX1094218	2015-07-14 00:19:24	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099417	SRP060898	PRJNA241940	241940	SRS989630	SAMN02691259	SRA277252	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	195	74.4822	1599834	2691259				AcbS2_Gent_60m			
SRX1094221	2015-07-16 06:08:22	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099419;SRR2104418	SRP060792	PRJNA241882	241882	SRS989077	SAMN02691201	SRA277043	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	216	83.1238	1599837	2691201				AcbS2_none_0m			
SRX1094223	2015-07-14 00:20:21	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099421	SRP060830	PRJNA241894	241894	SRS989182	SAMN02691213	SRA277112	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	251	91.1901	1599839	2691213				AcbS1_none_30m			
SRX1094227	2015-07-14 00:21:06	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099424	SRP060909	PRJNA241897	241897	SRS989641	SAMN02691216	SRA277271	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	203	79.2459	1599843	2691216				AcbR1_Mero_30m			
SRX1094248	2015-07-14 01:46:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099460	SRP060918	PRJNA241933	241933	SRS989668	SAMN02691252	SRA277303	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	264	81.0796	1599864	2691252				AcbR2_Gent_10m			
SRX1094253	2015-07-14 02:16:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099462	SRP060921	PRJNA241928	241928	SRS989675	SAMN02691247	SRA277311	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	257	83.7156	1599869	2691247				AcbS2_Gent_0m			
SRX1094258	2015-07-14 02:17:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099467	SRP060924	PRJNA241901	241901	SRS989678	SAMN02691220	SRA277318	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	205	81.5151	1599874	2691220				AcbR2_Mero_30m			
SRX1094264	2015-07-14 02:19:04	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099474	SRP060931	PRJNA241881	241881	SRS989685	SAMN02691200	SRA277332	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	212	82.6613	1599880	2691200				AcbR1_Mero_0m			
SRX1094273	2015-07-14 02:20:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099482	SRP060934	PRJNA241884	241884	SRS989688	SAMN02691203	SRA277343	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	253	116.448	1599889	2691203				AcbR2_none_0m			
SRX1094286	2015-07-14 02:22:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099489	SRP060944	PRJNA241909	241909	SRS989698	SAMN02691228	SRA277366	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	216	80.5626	1599902	2691228				AcbR2_Mero_60m			
SRX1094291	2015-07-14 03:17:08	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099521	SRP060950	PRJNA241879	241879	SRS989706	SAMN02691198	SRA277378	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	208	82.5548	1599907	2691198				AcbS1_Mero_0m			
SRX1094300	2015-07-18 19:33:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099530;SRR2106484	SRP060961	PRJNA241892	241892	SRS989717	SAMN02691211	SRA277394	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	207	81.5825	1599916	2691211				AcbR2_none_10m			
SRX1094315	2015-07-14 03:22:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099543	SRP060964	PRJNA241925	241925	SRS989721	SAMN02691244	SRA277408	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	225	79.2708	1599931	2691244				AcbR2_Amp_Sul_60m			
SRX1094316	2015-07-14 03:22:17	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099545	SRP060970	PRJNA241912	241912	SRS989727	SAMN02691231	SRA277412	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	207	80.6653	1599932	2691231				AcbS2_Amp_Sul_0m			
SRX1094320	2015-07-14 03:23:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099548	SRP060967	PRJNA241890	241890	SRS989724	SAMN02691209	SRA277415	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	261	82.8903	1599936	2691209				AcbS2_none_10m			
SRX1094323	2015-07-14 03:24:18	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099551;SRR2099556	SRP060973	PRJNA241898	241898	SRS989730	SAMN02691217	SRA277420	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	249	91.8789	1599939	2691217				AcbS2_none_30m			
SRX1094358	2015-07-14 04:49:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099585	SRP060978	PRJNA241896	241896	SRS989762	SAMN02691215	SRA277437	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	314	111.407	1599974	2691215				AcbR1_none_30m			
SRX1094375	2015-07-14 05:21:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099609	SRP060979	PRJNA241883	241883	SRS989806	SAMN02691202	SRA277443	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	213	83.1744	1599991	2691202				AcbS2_Mero_0m			
SRX1094377	2015-07-14 05:21:21	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099611	SRP060983	PRJNA241891	241891	SRS989810	SAMN02691210	SRA277444	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	207	81.8404	1599993	2691210				AcbS2_Mero_10m			
SRX1094380	2015-07-14 05:22:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099614	SRP060967	PRJNA241890	241890	SRS989724	SAMN02691209	SRA277415	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	243	92.6133	1599996	2691209				AcbS2_none_10m			
SRX1094381	2015-07-14 05:22:14	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099616	SRP060730	PRJNA241906	241906	SRS988223	SAMN02691225	SRA276895	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	207	72.0824	1599997	2691225				AcbS2_none_60m			
SRX1094383	2015-07-14 05:23:04	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099620	SRP060980	PRJNA241935	241935	SRS989807	SAMN02691254	SRA277448	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	224	81.4248	1599999	2691254				AcbR1_Gent_30m			
SRX1094385	2015-07-14 05:22:26	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099618	SRP060987	PRJNA241913	241913	SRS989814	SAMN02691232	SRA277455	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	207	81.9312	1600001	2691232				AcbR2_Amp_Sul_0m			
SRX1094386	2015-07-14 05:22:28	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099619	SRP060986	PRJNA241923	241923	SRS989813	SAMN02691242	SRA277456	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	227	77.9374	1600002	2691242				AcbR1_Amp_Sul_60m			
SRX1094407	2015-07-14 05:26:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099713	SRP060934	PRJNA241884	241884	SRS989688	SAMN02691203	SRA277343	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	251	84.3834	1600023	2691203				AcbR2_none_0m			
SRX1094424	2015-07-14 05:30:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099729	SRP061012	PRJNA241924	241924	SRS989839	SAMN02691243	SRA277514	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	205	76.5068	1600040	2691243				AcbS2_Amp_Sul_60m			
SRX1094426	2015-07-14 05:30:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2104413;SRR2099730	SRP060967	PRJNA241890	241890	SRS989724	SAMN02691209	SRA277415	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	243	92.6133	1600042	2691209				AcbS2_none_10m			
SRX1094428	2015-07-14 05:31:08	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099732	SRP061014	PRJNA241885	241885	SRS989841	SAMN02691204	SRA277515	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	213	83.406	1600044	2691204				AcbR2_Mero_0m			
SRX1094429	2015-07-14 05:31:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099733	SRP060818	PRJNA241900	241900	SRS989103	SAMN02691219	SRA277082	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	222	82.7548	1600045	2691219				AcbR2_none_30m			
SRX1094430	2015-07-14 05:31:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099734	SRP061013	PRJNA241899	241899	SRS989840	SAMN02691218	SRA277516	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	205	80.3758	1600046	2691218				AcbS2_Mero_30m			
SRX1094440	2015-07-14 08:25:17	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099751;SRR2099886	SRP060934	PRJNA241884	241884	SRS989688	SAMN02691203	SRA277343	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	202	81.3532	1600056	2691203				AcbR2_none_0m			
SRX1094441	2015-07-14 07:23:14	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099754	SRP061020	PRJNA242013	242013	SRS989848	SAMN02691327	SRA277530	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	239	81.0217	1600057	2691327				AcbS2_Cip_60m			
SRX1094465	2015-07-14 07:24:08	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099774	SRP061025	PRJNA241931	241931	SRS989852	SAMN02691250	SRA277539	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	263	80.4879	1600081	2691250				AcbR1_Gent_10m			
SRX1094556	2015-07-14 08:22:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099866	SRP061035	PRJNA241895	241895	SRS989961	SAMN02691214	SRA277554	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	198	79.4271	1600172	2691214				AcbS1_Mero_30m			
SRX1094572	2015-07-14 08:23:38	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099881	SRP061041	PRJNA241920	241920	SRS989966	SAMN02691239	SRA277561	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	215	78.98	1600188	2691239				AcbS2_Amp_Sul_30m			
SRX1094573	2015-07-14 08:26:22	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099894	SRP061039	PRJNA242005	242005	SRS989964	SAMN02691319	SRA277562	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	240	83.3475	1600189	2691319				AcbS2_Cip_10m			
SRX1094579	2015-07-14 08:25:19	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099887	SRP061046	PRJNA241934	241934	SRS989983	SAMN02691253	SRA277572	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	210	79.1973	1600195	2691253				AcbS1_Gent_30m			
SRX1094584	2015-07-14 08:26:18	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099892	SRP061048	PRJNA241999	241999	SRS989985	SAMN02691313	SRA277575	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	249	84.9791	1600200	2691313				AcbS1_Cip_0m			
SRX1094586	2015-07-14 08:26:26	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099895	SRP061054	PRJNA242011	242011	SRS989991	SAMN02691325	SRA277583	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	240	81.9377	1600202	2691325				AcbS1_Cip_60m			
SRX1094591	2015-07-14 08:27:31	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099901	SRP061051	PRJNA241914	241914	SRS989988	SAMN02691233	SRA277589	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	213	80.9825	1600207	2691233				AcbS1_Amp_Sul_10m			
SRX1094592	2015-07-14 08:27:33	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099902	SRP061050	PRJNA241915	241915	SRS989987	SAMN02691234	SRA277590	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	218	79.6921	1600208	2691234				AcbR1_Amp_Sul_10m			
SRX1094593	2015-07-14 08:58:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099921	SRP061057	PRJNA241887	241887	SRS989994	SAMN02691206	SRA277596	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	218	83.72	1600209	2691206				AcbS1_Mero_10m			
SRX1094595	2015-07-14 08:30:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2099903	SRP061055	PRJNA241926	241926	SRS989992	SAMN02691245	SRA277598	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	258	84.6043	1600211	2691245				AcbS1_Gent_0m			
SRX1096529	2015-07-14 09:31:22	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2104406;SRR2101834;SRR2101845	SRP060978	PRJNA241896	241896	SRS989762	SAMN02691215	SRA277437	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	219	79.6162	1602145	2691215				AcbR1_none_30m			
SRX1096538	2015-07-14 10:02:04	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102010	SRP061074	PRJNA241932	241932	SRS991929	SAMN02691251	SRA277646	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	241	84.8948	1602154	2691251				AcbS2_Gent_10m			
SRX1096540	2015-07-14 09:31:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2101844	SRP061077	PRJNA242003	242003	SRS991932	SAMN02691317	SRA277648	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	254	83.3906	1602156	2691317				AcbS1_Cip_10m			
SRX1096726	2015-07-14 10:26:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102024	SRP060961	PRJNA241892	241892	SRS989717	SAMN02691211	SRA277394	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	256	81.9012	1602342	2691211				AcbR2_none_10m			
SRX1096801	2015-07-14 11:27:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102178	SRP061106	PRJNA241922	241922	SRS992140	SAMN02691241	SRA277706	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	224	80.1187	1602440	2691241				AcbS1_Amp_Sul_60m			
SRX1096805	2015-07-16 06:08:50	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102182;SRR2104429	SRP061104	PRJNA241908	241908	SRS992138	SAMN02691227	SRA277709	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	210	80.0264	1602444	2691227				AcbR2_none_60m			
SRX1096806	2015-07-14 11:27:29	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102183	SRP061103	PRJNA242010	242010	SRS992137	SAMN02691324	SRA277710	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	240	83.5975	1602445	2691324				AcbR2_Cip_30m			
SRX1096881	2015-07-14 12:27:28	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102265	SRP060973	PRJNA241898	241898	SRS989730	SAMN02691217	SRA277420	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	249	91.8789	1602520	2691217				AcbS2_none_30m			
SRX1096889	2015-07-14 12:28:27	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102270	SRP061121	PRJNA241936	241936	SRS992206	SAMN02691255	SRA277740	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	196	73.9086	1602528	2691255				AcbS2_Gent_30m			
SRX1096894	2015-07-14 12:32:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102290	SRP061118	PRJNA241903	241903	SRS992202	SAMN02691222	SRA277743	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	200	77.8544	1602533	2691222				AcbS1_Mero_60m			
SRX1096899	2015-07-14 12:30:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102278	SRP061126	PRJNA241921	241921	SRS992211	SAMN02691240	SRA277754	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	218	80.2845	1602538	2691240				AcbR2_Amp_Sul_30m			
SRX1096909	2015-07-14 12:32:14	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102288	SRP061136	PRJNA241918	241918	SRS992222	SAMN02691237	SRA277773	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	216	79.7674	1602548	2691237				AcbS1_Amp_Sul_30m			
SRX1096910	2015-07-14 13:01:04	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102308	SRP061135	PRJNA241919	241919	SRS992221	SAMN02691238	SRA277774	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	218	78.9438	1602549	2691238				AcbR1_Amp_Sul_30m			
SRX1096965	2015-07-14 14:02:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102365	SRP060973	PRJNA241898	241898	SRS989730	SAMN02691217	SRA277420	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	218	81.4237	1602604	2691217				AcbS2_none_30m			
SRX1096977	2015-07-14 14:33:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102504	SRP061147	PRJNA241917	241917	SRS992275	SAMN02691236	SRA277806	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	217	81.0994	1602616	2691236				AcbR2_Amp_Sul_10m			
SRX1097000	2015-07-14 14:09:18	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102397	SRP061154	PRJNA241911	241911	SRS992301	SAMN02691230	SRA277829	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	207	80.89	1602639	2691230				AcbR1_Amp_Sul_0m			
SRX1097126	2015-07-14 14:40:06	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102531	SRP061104	PRJNA241908	241908	SRS992138	SAMN02691227	SRA277709	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	230	81.8454	1602765	2691227				AcbR2_none_60m			
SRX1097136	2015-07-14 14:42:06	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2102543	SRP061160	PRJNA241905	241905	SRS992416	SAMN02691224	SRA277955	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	214	76.1926	1602775	2691224				AcbR1_Mero_60m			
SRX1118827	2016-07-27 00:00:00	886889	Acinetobacter baumannii 3909	470	1236	886889	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina Genome Analyzer IIx	SRR2128041;SRR2128042	SRP061609	PRJNA291013	291013	SRS1011513	SAMN03938639	SRA280227	RNA-Seq	unspecified	TRANSCRIPTOMIC		CNR	0	0	1632758	3938639				3909			
SRX1121910	2016-07-27 00:00:00	886889	Acinetobacter baumannii 3909	470	1236	886889	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina Genome Analyzer IIx	SRR2131251;SRR2131252	SRP061609	PRJNA291013	291013	SRS1011513	SAMN03938639	SRA280227	RNA-Seq	unspecified	TRANSCRIPTOMIC		CNR	0	0	1635924	3938639				3909			
SRX1169061	2016-10-07 05:19:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4379993;SRR4379995;SRR4379997;SRR4379998;SRR4380476;SRR4380477;SRR4380479;SRR4380481;SRR2417014;SRR2417015	SRP062930	PRJNA28333	28333	SRS1046901	SAMN04015148	SRA292312	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ZHEJIANG UNIVERSITY	0	0	1700159	4015148			21788470	zj06m			
SRX1464764	2016-03-30 17:09:17	1116234	Acinetobacter baumannii AB5075	470	1236	1116234	Acinetobacter baumannii	SINGLE	ION_TORRENT	Ion Torrent PGM	SRR2975437	SRP067003	PRJNA305130	305130	SRS1191568	SAMN04317117	SRA314992	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2069545	4317117	GSE75708	GSM1964577	28348845		wild-type		
SRX1485161	2015-12-21 12:01:28	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR3017510	SRP067437	PRJNA288605	288605	SRS1208502	SAMN04330392	SRA320069	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		JCVI	0	0	2095503	4330392			26170289;23612195				
SRX1485166	2015-12-21 12:03:59	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR3017537	SRP067437	PRJNA288605	288605	SRS1208505	SAMN04330393	SRA320071	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		JCVI	0	0	2095508	4330393			26170289;23612195				
SRX1485168	2015-12-21 12:03:39	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR3017540	SRP067437	PRJNA288605	288605	SRS1208508	SAMN04330394	SRA320073	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		JCVI	0	0	2095510	4330394			26170289;23612195				
SRX1485245	2015-12-21 12:06:29	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR3017566	SRP067437	PRJNA288605	288605	SRS1208510	SAMN04330395	SRA320075	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		JCVI	0	0	2095587	4330395			26170289;23612195				
